Date,City,Temperature,Humidity,Pressure,Wind Speed
2022-11-24,Bangalore,32.29,42,1011,6.87
2022-11-25,Chennai,27.67,59,1006,3.5
2022-11-26,Kolkata,21.47,74,1001,2.53
2022-11-27,Mumbai,37.44,72,1014,5.86
2022-11-28,Delhi,23.45,42,1001,8.5
2022-11-29,Bangalore,28.84,72,1019,3.35
2022-11-30,Chennai,25.88,50,1020,7.9
2022-12-01,Kolkata,30.86,88,1006,3.39
2022-12-02,Mumbai,38.98,54,1003,7.64
2022-12-03,Delhi,30.71,47,1018,4.31
2022-12-04,Bangalore,27.1,83,1004,4.13
2022-12-05,Chennai,35.42,64,1017,2.48
2022-12-06,Kolkata,29.4,69,1010,6.38
2022-12-07,Mumbai,24.3,79,1010,6.7
2022-12-08,Delhi,38.05,47,1009,6.54
2022-12-09,Bangalore,23.01,43,1000,1.95
2022-12-10,Chennai,23.12,79,1004,4.36
2022-12-11,Kolkata,28.13,67,1014,8.69
2022-12-12,Mumbai,27.28,52,1025,0.84
2022-12-13,Delhi,18.67,70,1021,3.64
2022-12-14,Bangalore,29.12,65,1011,3.15
2022-12-15,Chennai,39.95,53,1025,3.48
2022-12-16,Kolkata,17.66,86,1007,4.69
2022-12-17,Mumbai,24.58,62,1014,5.88
2022-12-18,Delhi,30.57,87,1003,3.07
2022-12-19,Bangalore,28.87,52,1003,0.83
2022-12-20,Chennai,23.4,50,1023,2.09
2022-12-21,Kolkata,29.97,45,1004,0.75
2022-12-22,Mumbai,38.42,72,1018,8.32
2022-12-23,Delhi,33.99,60,1015,7.77
2022-12-24,Bangalore,26.7,65,1012,6.76
2022-12-25,Chennai,33.38,41,1017,9.48
2022-12-26,Kolkata,37.52,84,1013,0.8
2022-12-27,Mumbai,30.48,71,1021,6.91
2022-12-28,Delhi,37.79,54,1015,9.74
2022-12-29,Bangalore,18.85,89,1018,6.43
2022-12-30,Chennai,31.2,82,1014,1.75
2022-12-31,Kolkata,28.83,80,1005,9.84
2023-01-01,Mumbai,34.29,84,1020,3.7
2023-01-02,Delhi,16.87,84,1010,3.07
2023-01-03,Bangalore,33.74,71,1021,3.4
2023-01-04,Chennai,24.73,64,1022,8.36
2023-01-05,Kolkata,21.7,80,1021,9.75
2023-01-06,Mumbai,20.15,74,1010,9.07
2023-01-07,Delhi,28.59,80,1020,5.47
2023-01-08,Bangalore,22.86,48,1016,2.17
2023-01-09,Chennai,16.68,57,1008,5.04
2023-01-10,Kolkata,32.58,80,1025,4.46
2023-01-11,Mumbai,29.5,80,1013,2.16
2023-01-12,Delhi,26.93,72,1005,2.03
2023-01-13,Bangalore,25.74,50,1014,6.68
2023-01-14,Chennai,22.85,42,1011,9.18
2023-01-15,Kolkata,39.9,42,1022,2.43
2023-01-16,Mumbai,23.47,64,1003,5.64
2023-01-17,Delhi,18.17,61,1004,4.6
2023-01-18,Bangalore,17.56,58,1003,6.86
2023-01-19,Chennai,25.54,87,1005,6.58
2023-01-20,Kolkata,37.43,49,1000,9.43
2023-01-21,Mumbai,19.62,68,1006,0.88
2023-01-22,Delhi,18.89,70,1008,1.07
2023-01-23,Bangalore,20.17,56,1002,2.72
2023-01-24,Chennai,38.67,67,1001,4.92
2023-01-25,Kolkata,15.8,77,1022,9.23
2023-01-26,Mumbai,31.12,84,1025,6.23
2023-01-27,Delhi,34.4,90,1001,4.49
2023-01-28,Bangalore,21.35,61,1010,5.72
2023-01-29,Chennai,21.04,72,1019,0.69
2023-01-30,Kolkata,28.73,57,1005,3.41
2023-01-31,Mumbai,31.63,61,1024,2.97
2023-02-01,Delhi,21.67,45,1003,3.59
2023-02-02,Bangalore,24.33,64,1007,6.62
2023-02-03,Chennai,25.05,54,1011,8.3
2023-02-04,Kolkata,29.62,59,1007,0.95
2023-02-05,Mumbai,16.11,60,1022,5.81
2023-02-06,Delhi,37.58,47,1013,1.76
2023-02-07,Bangalore,29.71,81,1009,7.53
2023-02-08,Chennai,35.44,52,1014,4.91
2023-02-09,Kolkata,31.55,60,1009,2.33
2023-02-10,Mumbai,37.53,63,1004,9.63
2023-02-11,Delhi,28.37,64,1021,9.49
2023-02-12,Bangalore,24.78,84,1016,1.37
2023-02-13,Chennai,31.05,53,1009,7.86
2023-02-14,Kolkata,29.87,86,1021,5.12
2023-02-15,Mumbai,38.6,50,1024,4.59
2023-02-16,Delhi,24.95,46,1007,4.9
2023-02-17,Bangalore,31.96,42,1018,2.27
2023-02-18,Chennai,26.12,69,1002,8.1
2023-02-19,Kolkata,22.63,83,1024,3.24
2023-02-20,Mumbai,18.78,90,1023,6.54
2023-02-21,Delhi,17.51,72,1019,6.93
2023-02-22,Bangalore,24.7,63,1022,4.99
2023-02-23,Chennai,31.27,42,1007,8.2
2023-02-24,Kolkata,23.05,57,1025,7.72
2023-02-25,Mumbai,37.42,68,1023,4.55
2023-02-26,Delhi,25.36,79,1023,6.92
2023-02-27,Bangalore,31.7,65,1007,8.39
2023-02-28,Chennai,39.2,58,1009,2.74
2023-03-01,Kolkata,28.18,82,1005,2.87
2023-03-02,Mumbai,35.07,59,1015,7.51
2023-03-03,Delhi,23.28,71,1011,2.03
2023-03-04,Bangalore,30.58,56,1004,7.74
2023-03-05,Chennai,32.29,68,1013,1.18
2023-03-06,Kolkata,16.35,86,1003,6.02
2023-03-07,Mumbai,27.98,81,1004,9.16
2023-03-08,Delhi,26.96,72,1023,9.55
2023-03-09,Bangalore,36.92,40,1015,6.25
2023-03-10,Chennai,37.56,72,1018,9.04
2023-03-11,Kolkata,28.32,76,1001,8.28
2023-03-12,Mumbai,27.96,82,1000,5.46
2023-03-13,Delhi,15.61,79,1001,2.29
2023-03-14,Bangalore,20.63,56,1001,9.07
2023-03-15,Chennai,23.18,80,1023,3.31
2023-03-16,Kolkata,28.2,68,1013,7.8
2023-03-17,Mumbai,25.5,56,1013,6.96
2023-03-18,Delhi,28.94,87,1022,5.4
2023-03-19,Bangalore,28.23,82,1002,0.62
2023-03-20,Chennai,15.15,55,1005,3.0
2023-03-21,Kolkata,39.03,40,1021,6.48
2023-03-22,Mumbai,39.75,58,1022,5.76
2023-03-23,Delhi,26.67,63,1005,2.95
2023-03-24,Bangalore,23.92,64,1000,2.48
2023-03-25,Chennai,39.74,86,1002,1.13
2023-03-26,Kolkata,18.37,84,1003,7.89
2023-03-27,Mumbai,39.6,49,1005,4.78
2023-03-28,Delhi,19.85,81,1001,2.28
2023-03-29,Bangalore,15.53,60,1005,7.63
2023-03-30,Chennai,15.48,85,1014,9.99
2023-03-31,Kolkata,21.18,54,1002,1.15
2023-04-01,Mumbai,28.93,50,1018,9.98
2023-04-02,Delhi,26.77,50,1016,0.51
2023-04-03,Bangalore,33.33,84,1020,8.43
2023-04-04,Chennai,38.05,53,1019,9.22
2023-04-05,Kolkata,15.27,67,1006,7.06
2023-04-06,Mumbai,23.23,44,1024,1.78
2023-04-07,Delhi,36.27,62,1010,7.9
2023-04-08,Bangalore,18.33,64,1014,4.97
2023-04-09,Chennai,36.46,49,1001,3.91
2023-04-10,Kolkata,21.97,89,1012,5.56
2023-04-11,Mumbai,27.06,70,1013,6.24
2023-04-12,Delhi,31.65,86,1006,1.47
2023-04-13,Bangalore,18.81,55,1014,1.98
2023-04-14,Chennai,23.35,82,1023,2.17
2023-04-15,Kolkata,23.66,44,1024,3.19
2023-04-16,Mumbai,30.01,65,1003,3.52
2023-04-17,Delhi,37.14,50,1013,0.74
2023-04-18,Bangalore,35.39,61,1006,3.06
2023-04-19,Chennai,30.9,58,1000,4.2
2023-04-20,Kolkata,31.28,54,1015,3.03
2023-04-21,Mumbai,37.08,62,1001,2.58
2023-04-22,Delhi,38.8,50,1006,8.8
2023-04-23,Bangalore,35.83,52,1010,3.58
2023-04-24,Chennai,37.93,69,1018,2.73
2023-04-25,Kolkata,19.34,84,1013,9.91
2023-04-26,Mumbai,26.62,84,1022,9.11
2023-04-27,Delhi,16.26,71,1003,4.21
2023-04-28,Bangalore,15.35,51,1013,4.12
2023-04-29,Chennai,20.28,49,1004,6.14
2023-04-30,Kolkata,21.37,90,1025,9.57
2023-05-01,Mumbai,21.08,83,1014,6.46
2023-05-02,Delhi,15.81,57,1003,6.22
2023-05-03,Bangalore,36.81,80,1012,2.2
2023-05-04,Chennai,25.09,50,1011,3.56
2023-05-05,Kolkata,15.55,90,1014,2.27
2023-05-06,Mumbai,39.56,61,1012,2.45
2023-05-07,Delhi,18.17,64,1009,6.56
2023-05-08,Bangalore,28.74,72,1023,9.71
2023-05-09,Chennai,38.33,67,1010,9.3
2023-05-10,Kolkata,37.55,71,1000,8.2
2023-05-11,Mumbai,34.16,54,1001,7.89
2023-05-12,Delhi,20.17,75,1023,0.57
2023-05-13,Bangalore,27.24,42,1014,0.86
2023-05-14,Chennai,16.99,63,1025,4.83
2023-05-15,Kolkata,36.41,80,1022,3.51
2023-05-16,Mumbai,37.42,66,1005,6.22
2023-05-17,Delhi,32.97,82,1001,2.25
2023-05-18,Bangalore,16.1,40,1012,3.08
2023-05-19,Chennai,29.99,88,1003,3.58
2023-05-20,Kolkata,37.13,84,1011,4.84
2023-05-21,Mumbai,32.3,67,1023,2.13
2023-05-22,Delhi,30.04,49,1009,2.79
2023-05-23,Bangalore,16.5,86,1012,8.32
2023-05-24,Chennai,37.9,86,1025,2.01
2023-05-25,Kolkata,39.86,55,1023,5.06
2023-05-26,Mumbai,30.88,84,1005,6.3
2023-05-27,Delhi,26.2,41,1017,5.81
2023-05-28,Bangalore,32.71,77,1001,8.54
2023-05-29,Chennai,20.84,60,1010,2.35
2023-05-30,Kolkata,34.23,70,1011,9.98
2023-05-31,Mumbai,18.14,53,1007,2.26
2023-06-01,Delhi,26.96,46,1011,4.09
2023-06-02,Bangalore,26.71,44,1024,3.84
2023-06-03,Chennai,19.1,45,1022,3.9
2023-06-04,Kolkata,22.01,40,1004,0.99
2023-06-05,Mumbai,30.89,79,1008,9.88
2023-06-06,Delhi,26.59,87,1018,1.81
2023-06-07,Bangalore,27.16,72,1000,1.41
2023-06-08,Chennai,16.42,71,1020,5.24
2023-06-09,Kolkata,16.89,51,1025,2.58
2023-06-10,Mumbai,29.46,88,1014,8.92
2023-06-11,Delhi,31.62,53,1008,5.67
2023-06-12,Bangalore,23.72,76,1006,6.11
2023-06-13,Chennai,39.26,83,1012,1.86
2023-06-14,Kolkata,22.92,72,1021,9.73
2023-06-15,Mumbai,39.55,79,1023,2.78
2023-06-16,Delhi,32.31,47,1019,1.62
2023-06-17,Bangalore,36.44,67,1012,6.5
2023-06-18,Chennai,17.78,41,1014,0.79
2023-06-19,Kolkata,27.96,61,1012,2.41
2023-06-20,Mumbai,27.49,85,1009,1.01
2023-06-21,Delhi,38.02,87,1013,1.62
2023-06-22,Bangalore,30.5,74,1019,1.29
2023-06-23,Chennai,32.35,44,1012,6.17
2023-06-24,Kolkata,22.7,46,1018,5.69
2023-06-25,Mumbai,32.95,59,1022,8.22
2023-06-26,Delhi,27.53,89,1002,6.08
2023-06-27,Bangalore,38.35,46,1017,8.98
2023-06-28,Chennai,39.54,87,1020,9.95
2023-06-29,Kolkata,31.96,50,1003,3.07
2023-06-30,Mumbai,35.25,84,1003,1.2
2023-07-01,Delhi,21.3,46,1001,4.97
2023-07-02,Bangalore,19.19,61,1014,8.13
2023-07-03,Chennai,18.67,89,1004,8.91
2023-07-04,Kolkata,38.69,42,1013,6.95
2023-07-05,Mumbai,27.79,51,1017,9.69
2023-07-06,Delhi,28.46,44,1020,3.07
2023-07-07,Bangalore,32.44,63,1003,2.88
2023-07-08,Chennai,21.76,59,1013,5.21
2023-07-09,Kolkata,23.42,80,1014,2.97
2023-07-10,Mumbai,30.09,43,1019,2.45
2023-07-11,Delhi,24.12,84,1016,2.69
2023-07-12,Bangalore,39.52,41,1023,5.96
2023-07-13,Chennai,29.82,48,1025,5.18
2023-07-14,Kolkata,17.79,72,1000,8.9
2023-07-15,Mumbai,37.07,60,1013,8.39
2023-07-16,Delhi,32.46,80,1015,3.88
2023-07-17,Bangalore,29.83,45,1024,6.63
2023-07-18,Chennai,38.79,75,1004,7.2
2023-07-19,Kolkata,30.94,80,1008,8.92
2023-07-20,Mumbai,15.73,62,1006,3.97
2023-07-21,Delhi,36.86,68,1014,3.67
2023-07-22,Bangalore,17.39,52,1000,7.63
2023-07-23,Chennai,21.14,45,1012,4.63
2023-07-24,Kolkata,29.22,87,1002,7.7
2023-07-25,Mumbai,32.42,47,1001,0.93
2023-07-26,Delhi,27.45,90,1023,1.81
2023-07-27,Bangalore,30.31,75,1025,3.46
2023-07-28,Chennai,29.25,74,1003,4.2
2023-07-29,Kolkata,17.07,49,1006,5.42
2023-07-30,Mumbai,33.74,61,1016,4.31
2023-07-31,Delhi,31.21,88,1012,4.96
2023-08-01,Bangalore,24.33,71,1023,2.25
2023-08-02,Chennai,37.5,41,1015,4.34
2023-08-03,Kolkata,17.17,80,1013,3.62
2023-08-04,Mumbai,20.27,42,1004,2.46
2023-08-05,Delhi,15.31,49,1005,3.93
2023-08-06,Bangalore,23.15,83,1001,7.27
2023-08-07,Chennai,24.8,90,1003,9.8
2023-08-08,Kolkata,22.44,83,1002,5.82
2023-08-09,Mumbai,33.39,74,1013,3.91
2023-08-10,Delhi,39.8,71,1016,8.01
2023-08-11,Bangalore,18.19,74,1014,0.73
2023-08-12,Chennai,39.36,90,1015,3.9
2023-08-13,Kolkata,34.34,61,1018,4.93
2023-08-14,Mumbai,27.33,47,1005,0.82
2023-08-15,Delhi,26.11,65,1022,5.87
2023-08-16,Bangalore,21.7,40,1023,9.9
2023-08-17,Chennai,15.46,74,1020,1.09
2023-08-18,Kolkata,24.1,40,1020,4.68
2023-08-19,Mumbai,33.37,40,1001,5.5
2023-08-20,Delhi,29.21,53,1005,4.84
2023-08-21,Bangalore,25.14,62,1003,7.16
2023-08-22,Chennai,29.12,76,1003,2.08
2023-08-23,Kolkata,37.22,80,1003,4.31
2023-08-24,Mumbai,38.87,47,1003,5.57
2023-08-25,Delhi,16.44,78,1017,7.4
2023-08-26,Bangalore,33.23,54,1011,3.4
2023-08-27,Chennai,22.35,54,1019,9.41
2023-08-28,Kolkata,35.75,64,1009,3.05
2023-08-29,Mumbai,30.67,85,1017,2.86
2023-08-30,Delhi,17.68,79,1020,0.87
2023-08-31,Bangalore,29.2,73,1007,1.07
2023-09-01,Chennai,27.56,62,1015,7.09
2023-09-02,Kolkata,27.38,71,1023,9.2
2023-09-03,Mumbai,36.44,70,1013,3.16
2023-09-04,Delhi,23.0,51,1024,4.12
2023-09-05,Bangalore,24.37,88,1011,9.72
2023-09-06,Chennai,34.75,66,1006,3.42
2023-09-07,Kolkata,25.08,70,1003,8.75
2023-09-08,Mumbai,38.6,57,1009,4.11
2023-09-09,Delhi,18.73,72,1019,3.52
2023-09-10,Bangalore,17.1,71,1015,5.89
2023-09-11,Chennai,29.77,84,1014,4.86
2023-09-12,Kolkata,26.41,57,1021,1.39
2023-09-13,Mumbai,35.0,76,1017,9.03
2023-09-14,Delhi,15.47,54,1015,9.25
2023-09-15,Bangalore,21.84,53,1016,7.03
2023-09-16,Chennai,36.01,48,1009,6.67
2023-09-17,Kolkata,28.2,74,1016,4.15
2023-09-18,Mumbai,37.06,40,1020,3.59
2023-09-19,Delhi,24.24,50,1005,5.61
2023-09-20,Bangalore,18.78,75,1016,4.99
2023-09-21,Chennai,31.63,87,1007,1.93
2023-09-22,Kolkata,19.19,46,1007,8.56
2023-09-23,Mumbai,23.98,55,1013,9.85
2023-09-24,Delhi,28.62,40,1025,2.56
2023-09-25,Bangalore,25.74,83,1003,2.56
2023-09-26,Chennai,28.76,64,1019,8.36
2023-09-27,Kolkata,23.04,67,1000,6.51
2023-09-28,Mumbai,39.17,70,1019,2.8
2023-09-29,Delhi,19.38,43,1012,1.01
2023-09-30,Bangalore,34.81,82,1025,3.46
2023-10-01,Chennai,34.75,46,1000,5.41
2023-10-02,Kolkata,19.91,66,1007,2.41
2023-10-03,Mumbai,25.51,77,1019,2.94
2023-10-04,Delhi,16.62,45,1018,8.97
2023-10-05,Bangalore,24.27,58,1010,9.43
2023-10-06,Chennai,37.55,54,1022,7.27
2023-10-07,Kolkata,24.67,51,1019,1.69
2023-10-08,Mumbai,39.1,81,1023,2.22
2023-10-09,Delhi,22.51,59,1020,8.71
2023-10-10,Bangalore,35.8,86,1000,7.25
2023-10-11,Chennai,29.5,41,1002,9.97
2023-10-12,Kolkata,16.48,66,1019,3.73
2023-10-13,Mumbai,32.9,71,1012,0.95
2023-10-14,Delhi,36.52,61,1023,8.23
2023-10-15,Bangalore,16.3,66,1007,9.65
2023-10-16,Chennai,22.62,83,1005,0.98
2023-10-17,Kolkata,24.8,42,1011,1.55
2023-10-18,Mumbai,35.38,62,1011,1.03
2023-10-19,Delhi,30.96,70,1008,2.4
2023-10-20,Bangalore,16.63,74,1024,6.08
2023-10-21,Chennai,36.51,53,1007,2.51
2023-10-22,Kolkata,25.69,79,1025,0.76
2023-10-23,Mumbai,18.37,45,1018,3.46
2023-10-24,Delhi,39.5,71,1002,4.82
2023-10-25,Bangalore,29.56,49,1015,9.84
2023-10-26,Chennai,33.68,53,1023,9.29
2023-10-27,Kolkata,33.79,46,1019,9.15
2023-10-28,Mumbai,36.32,61,1019,7.17
2023-10-29,Delhi,37.6,58,1004,5.93
2023-10-30,Bangalore,39.06,74,1003,4.68
2023-10-31,Chennai,22.95,42,1008,5.84
2023-11-01,Kolkata,15.85,40,1022,1.42
2023-11-02,Mumbai,20.95,85,1023,3.72
2023-11-03,Delhi,19.62,65,1020,8.68
2023-11-04,Bangalore,30.08,70,1001,3.13
2023-11-05,Chennai,35.92,55,1012,6.28
2023-11-06,Kolkata,18.59,69,1013,9.29
2023-11-07,Mumbai,31.96,86,1010,8.51
2023-11-08,Delhi,22.85,71,1000,8.14
2023-11-09,Bangalore,35.82,44,1000,3.7
2023-11-10,Chennai,33.54,50,1024,6.0
2023-11-11,Kolkata,30.99,54,1015,7.73
2023-11-12,Mumbai,15.79,41,1008,7.75
2023-11-13,Delhi,33.96,77,1002,4.98
2023-11-14,Bangalore,24.51,82,1005,3.61
2023-11-15,Chennai,32.24,65,1005,4.66
2023-11-16,Kolkata,33.33,71,1005,4.39
2023-11-17,Mumbai,32.87,53,1003,2.2
2023-11-18,Delhi,34.45,72,1012,2.51
2023-11-19,Bangalore,25.9,42,1025,9.21
2023-11-20,Chennai,15.48,60,1022,7.09
2023-11-21,Kolkata,26.82,78,1006,2.44
2023-11-22,Mumbai,36.59,78,1012,5.95
2023-11-23,Delhi,28.53,62,1016,4.21
2023-11-24,Bangalore,23.03,57,1017,5.45
2023-11-25,Chennai,29.07,45,1008,1.91
2023-11-26,Kolkata,19.11,59,1014,4.78
2023-11-27,Mumbai,29.61,55,1003,8.42
2023-11-28,Delhi,30.89,74,1017,3.14
2023-11-29,Bangalore,15.43,74,1024,6.99
2023-11-30,Chennai,32.69,66,1008,2.9
2023-12-01,Kolkata,27.43,54,1009,3.19
2023-12-02,Mumbai,21.92,71,1021,7.32
2023-12-03,Delhi,16.81,90,1005,4.53
2023-12-04,Bangalore,36.93,60,1007,7.45
2023-12-05,Chennai,21.17,71,1010,4.09
2023-12-06,Kolkata,22.32,48,1013,9.37
2023-12-07,Mumbai,31.02,59,1008,2.55
2023-12-08,Delhi,20.44,78,1010,7.23
2023-12-09,Bangalore,26.17,43,1013,5.74
2023-12-10,Chennai,15.5,87,1021,1.81
2023-12-11,Kolkata,31.91,49,1012,5.89
2023-12-12,Mumbai,21.22,66,1011,9.63
2023-12-13,Delhi,38.36,72,1025,8.3
2023-12-14,Bangalore,20.95,76,1007,3.44
2023-12-15,Chennai,34.99,61,1024,5.27
2023-12-16,Kolkata,38.16,46,1001,7.35
2023-12-17,Mumbai,17.2,61,1012,4.79
2023-12-18,Delhi,22.09,87,1006,4.65
2023-12-19,Bangalore,23.4,43,1006,4.24
2023-12-20,Chennai,24.48,84,1003,5.64
2023-12-21,Kolkata,37.61,64,1002,9.76
2023-12-22,Mumbai,28.9,89,1006,9.17
2023-12-23,Delhi,34.15,69,1021,1.88
2023-12-24,Bangalore,33.43,40,1013,5.65
2023-12-25,Chennai,17.54,43,1012,1.86
2023-12-26,Kolkata,20.53,52,1009,5.78
2023-12-27,Mumbai,15.55,44,1010,8.02
2023-12-28,Delhi,20.25,64,1025,4.45
2023-12-29,Bangalore,38.13,79,1021,4.93
2023-12-30,Chennai,29.24,79,1016,5.69
2023-12-31,Kolkata,32.45,77,1007,1.88
2024-01-01,Mumbai,27.22,48,1022,1.68
2024-01-02,Delhi,37.69,84,1011,6.3
2024-01-03,Bangalore,19.13,61,1000,3.23
2024-01-04,Chennai,29.57,73,1004,7.29
2024-01-05,Kolkata,31.92,48,1025,9.59
2024-01-06,Mumbai,30.93,55,1018,5.54
2024-01-07,Delhi,36.43,82,1025,0.89
2024-01-08,Bangalore,18.96,51,1010,9.18
2024-01-09,Chennai,23.27,81,1024,1.16
2024-01-10,Kolkata,15.36,56,1021,9.43
2024-01-11,Mumbai,25.82,71,1009,9.03
2024-01-12,Delhi,39.1,50,1013,9.72
2024-01-13,Bangalore,17.93,47,1025,9.73
2024-01-14,Chennai,15.06,66,1001,4.05
2024-01-15,Kolkata,23.39,86,1002,3.91
2024-01-16,Mumbai,26.32,84,1024,4.99
2024-01-17,Delhi,20.95,60,1001,7.04
2024-01-18,Bangalore,17.52,42,1017,9.64
2024-01-19,Chennai,37.73,84,1023,3.25
2024-01-20,Kolkata,27.01,41,1018,6.6
2024-01-21,Mumbai,25.5,59,1010,5.35
2024-01-22,Delhi,26.88,71,1018,2.86
2024-01-23,Bangalore,34.26,72,1005,6.91
2024-01-24,Chennai,29.89,70,1022,9.19
2024-01-25,Kolkata,36.57,47,1019,8.77
2024-01-26,Mumbai,20.19,60,1024,5.17
2024-01-27,Delhi,26.37,89,1009,8.37
2024-01-28,Bangalore,23.48,69,1011,1.35
2024-01-29,Chennai,38.5,66,1019,8.62
2024-01-30,Kolkata,20.13,48,1003,6.96
2024-01-31,Mumbai,30.23,76,1016,8.15
2024-02-01,Delhi,31.71,73,1015,3.39
2024-02-02,Bangalore,32.55,42,1009,3.74
2024-02-03,Chennai,18.63,44,1014,7.51
2024-02-04,Kolkata,28.39,77,1012,7.08
2024-02-05,Mumbai,21.5,43,1009,4.19
2024-02-06,Delhi,32.53,69,1010,3.86
2024-02-07,Bangalore,16.85,55,1019,1.46
2024-02-08,Chennai,33.01,47,1017,0.61
2024-02-09,Kolkata,21.61,77,1021,1.31
2024-02-10,Mumbai,23.99,44,1024,4.28
2024-02-11,Delhi,37.42,67,1012,2.79
2024-02-12,Bangalore,35.9,45,1002,1.98
2024-02-13,Chennai,18.97,66,1015,4.59
2024-02-14,Kolkata,16.78,70,1025,9.13
2024-02-15,Mumbai,28.21,51,1013,8.06
2024-02-16,Delhi,33.19,77,1015,2.48
2024-02-17,Bangalore,18.49,68,1009,8.32
2024-02-18,Chennai,35.16,47,1018,5.38
2024-02-19,Kolkata,33.37,46,1004,8.19
2024-02-20,Mumbai,33.9,60,1020,2.81
2024-02-21,Delhi,20.13,89,1008,8.91
2024-02-22,Bangalore,27.55,55,1014,8.12
2024-02-23,Chennai,16.29,60,1015,7.34
2024-02-24,Kolkata,19.34,86,1015,6.35
2024-02-25,Mumbai,21.28,52,1008,2.79
2024-02-26,Delhi,18.38,42,1008,9.84
2024-02-27,Bangalore,16.91,45,1025,5.29
2024-02-28,Chennai,24.79,70,1000,2.4
2024-02-29,Kolkata,24.42,66,1013,6.81
2024-03-01,Mumbai,38.85,58,1008,7.22
2024-03-02,Delhi,33.07,67,1025,9.96
2024-03-03,Bangalore,39.02,59,1005,9.33
2024-03-04,Chennai,30.58,67,1015,8.77
2024-03-05,Kolkata,30.2,90,1014,1.46
2024-03-06,Mumbai,18.82,87,1003,1.59
2024-03-07,Delhi,15.53,73,1007,7.54
2024-03-08,Bangalore,37.82,61,1016,1.62
2024-03-09,Chennai,23.85,88,1014,7.64
2024-03-10,Kolkata,26.11,56,1022,1.53
2024-03-11,Mumbai,35.56,41,1001,2.17
2024-03-12,Delhi,17.7,62,1005,4.45
2024-03-13,Bangalore,35.63,56,1002,0.57
2024-03-14,Chennai,26.5,46,1010,8.21
2024-03-15,Kolkata,19.58,42,1009,5.29
2024-03-16,Mumbai,25.18,58,1002,5.1
2024-03-17,Delhi,33.56,51,1020,9.56
2024-03-18,Bangalore,18.03,40,1017,0.92
2024-03-19,Chennai,17.77,86,1010,0.61
2024-03-20,Kolkata,19.58,81,1014,1.04
2024-03-21,Mumbai,38.53,67,1025,9.42
2024-03-22,Delhi,22.2,88,1018,6.62
2024-03-23,Bangalore,34.36,70,1025,4.52
2024-03-24,Chennai,18.95,61,1000,3.23
2024-03-25,Kolkata,35.49,61,1017,7.24
2024-03-26,Mumbai,27.18,54,1012,5.09
2024-03-27,Delhi,17.33,87,1014,5.57
2024-03-28,Bangalore,26.98,82,1008,4.95
2024-03-29,Chennai,22.48,88,1021,9.02
2024-03-30,Kolkata,28.91,51,1000,6.2
2024-03-31,Mumbai,18.21,85,1003,3.59
2024-04-01,Delhi,21.07,88,1000,6.18
2024-04-02,Bangalore,15.14,73,1003,4.15
2024-04-03,Chennai,27.68,52,1004,4.64
2024-04-04,Kolkata,31.25,65,1014,1.36
2024-04-05,Mumbai,34.11,79,1012,3.24
2024-04-06,Delhi,16.53,68,1019,8.41
2024-04-07,Bangalore,23.17,74,1008,1.33
2024-04-08,Chennai,35.42,50,1001,8.7
2024-04-09,Kolkata,32.46,54,1015,1.15
2024-04-10,Mumbai,27.14,45,1020,6.04
2024-04-11,Delhi,19.08,84,1007,4.47
2024-04-12,Bangalore,35.35,83,1017,6.09
2024-04-13,Chennai,36.28,51,1021,0.72
2024-04-14,Kolkata,19.4,73,1015,6.94
2024-04-15,Mumbai,32.98,84,1022,8.98
2024-04-16,Delhi,30.47,47,1004,6.11
2024-04-17,Bangalore,39.37,84,1020,1.16
2024-04-18,Chennai,22.81,62,1013,9.88
2024-04-19,Kolkata,31.49,49,1001,5.22
2024-04-20,Mumbai,38.85,76,1024,2.42
2024-04-21,Delhi,29.45,58,1001,1.44
2024-04-22,Bangalore,33.23,80,1017,7.33
2024-04-23,Chennai,33.23,60,1005,3.13
2024-04-24,Kolkata,37.81,55,1020,3.79
2024-04-25,Mumbai,20.99,65,1020,9.45
2024-04-26,Delhi,18.98,86,1001,4.81
2024-04-27,Bangalore,15.43,70,1018,2.57
2024-04-28,Chennai,27.89,59,1012,9.03
2024-04-29,Kolkata,36.03,47,1008,0.56
2024-04-30,Mumbai,16.38,69,1002,7.55
2024-05-01,Delhi,32.24,84,1010,6.38
2024-05-02,Bangalore,15.19,77,1021,7.82
2024-05-03,Chennai,32.75,68,1024,2.51
2024-05-04,Kolkata,34.58,40,1022,5.8
2024-05-05,Mumbai,28.2,88,1019,2.35
2024-05-06,Delhi,33.35,57,1004,4.11
2024-05-07,Bangalore,15.12,64,1018,8.26
2024-05-08,Chennai,20.55,65,1002,7.12
2024-05-09,Kolkata,36.73,72,1023,4.07
2024-05-10,Mumbai,16.32,47,1012,6.7
2024-05-11,Delhi,27.34,49,1001,4.62
2024-05-12,Bangalore,19.41,78,1023,7.4
2024-05-13,Chennai,28.18,76,1018,5.11
2024-05-14,Kolkata,38.95,44,1011,2.63
2024-05-15,Mumbai,39.58,65,1024,1.07
2024-05-16,Delhi,28.93,68,1005,1.44
2024-05-17,Bangalore,25.91,69,1013,3.62
2024-05-18,Chennai,18.29,69,1004,9.04
2024-05-19,Kolkata,31.86,81,1015,9.73
2024-05-20,Mumbai,30.88,58,1006,9.18
2024-05-21,Delhi,29.57,60,1001,3.41
